date,clean,accint,ytm,facevalue,secid
2021-07-14,105.21,20.67,7.3,1000,SU26230RMFS1
2021-07-15,105.29,20.88,7.29,1000,SU26230RMFS1
2021-07-16,105.053,21.09,7.32,1000,SU26230RMFS1
2021-07-19,104.952,21.73,7.32,1000,SU26230RMFS1
2021-07-20,105.251,21.94,7.3,1000,SU26230RMFS1
2021-07-21,105.82,22.15,7.24,1000,SU26230RMFS1
2021-07-22,106.812,22.36,7.14,1000,SU26230RMFS1
2021-07-23,107.003,22.57,7.12,1000,SU26230RMFS1
2021-07-26,107.34,23.2,7.09,1000,SU26230RMFS1
2021-07-27,107.36,23.41,7.09,1000,SU26230RMFS1
2021-07-28,107.452,23.62,7.08,1000,SU26230RMFS1
2021-07-29,107.551,23.84,7.07,1000,SU26230RMFS1
2021-07-30,107.81,24.05,7.04,1000,SU26230RMFS1
2021-08-02,107.328,24.68,7.09,1000,SU26230RMFS1
2021-08-03,107.1,24.89,7.11,1000,SU26230RMFS1
2021-08-04,106.957,25.1,7.13,1000,SU26230RMFS1
2021-08-05,106.979,25.31,7.13,1000,SU26230RMFS1
2021-08-06,106.85,25.52,7.14,1000,SU26230RMFS1
2021-08-09,106.5,26.16,7.17,1000,SU26230RMFS1
2021-08-10,106.251,26.37,7.2,1000,SU26230RMFS1
2021-08-11,106.189,26.58,7.2,1000,SU26230RMFS1
2021-08-12,106.011,26.79,7.22,1000,SU26230RMFS1
2021-08-13,106.113,27.0,7.21,1000,SU26230RMFS1
2021-08-16,106.65,27.63,7.16,1000,SU26230RMFS1
2021-08-17,106.501,27.84,7.17,1000,SU26230RMFS1
2021-08-18,106.338,28.05,7.18,1000,SU26230RMFS1
2021-08-19,105.901,28.27,7.23,1000,SU26230RMFS1
2021-08-20,105.924,28.48,7.23,1000,SU26230RMFS1
2021-08-23,105.77,29.11,7.25,1000,SU26230RMFS1
2021-08-24,105.754,29.32,7.25,1000,SU26230RMFS1
2021-08-25,105.501,29.53,7.27,1000,SU26230RMFS1
2021-08-26,105.2,29.74,7.3,1000,SU26230RMFS1
2021-08-27,105.838,29.95,7.24,1000,SU26230RMFS1
2021-08-30,105.506,30.59,7.27,1000,SU26230RMFS1
2021-08-31,105.528,30.8,7.27,1000,SU26230RMFS1
2021-09-01,105.749,31.01,7.25,1000,SU26230RMFS1
2021-09-02,105.47,31.22,7.27,1000,SU26230RMFS1
2021-09-03,105.552,31.43,7.27,1000,SU26230RMFS1
2021-09-06,105.439,32.06,7.28,1000,SU26230RMFS1
2021-09-07,105.264,32.27,7.29,1000,SU26230RMFS1
2021-09-08,105.168,32.48,7.3,1000,SU26230RMFS1
2021-09-09,105.268,32.69,7.29,1000,SU26230RMFS1
2021-09-10,105.428,32.91,7.28,1000,SU26230RMFS1
2021-09-13,105.601,33.54,7.26,1000,SU26230RMFS1
2021-09-14,105.106,33.75,7.31,1000,SU26230RMFS1
2021-09-15,105.054,33.96,7.32,1000,SU26230RMFS1
2021-09-16,105.053,34.17,7.32,1000,SU26230RMFS1
2021-09-17,104.95,34.38,7.33,1000,SU26230RMFS1
2021-09-20,104.138,35.02,7.41,1000,SU26230RMFS1
2021-09-21,104.496,35.23,7.37,1000,SU26230RMFS1
2021-09-22,104.499,35.44,7.37,1000,SU26230RMFS1
2021-09-23,103.799,35.65,7.44,1000,SU26230RMFS1
2021-09-24,103.196,35.86,7.51,1000,SU26230RMFS1
2021-09-27,103.195,36.49,7.5,1000,SU26230RMFS1
2021-09-28,103.316,36.7,7.49,1000,SU26230RMFS1
2021-09-29,103.336,36.91,7.54,1000,SU26230RMFS1
2021-09-30,102.971,37.12,7.5,1000,SU26230RMFS1
2021-10-01,102.844,37.34,7.54,1000,SU26230RMFS1
2021-10-04,101.997,37.97,7.64,1000,SU26230RMFS1
2021-10-05,100.827,38.18,7.73,1000,SU26230RMFS1
2021-10-06,100.8,0.0,7.74,1000,SU26230RMFS1
2021-10-07,101.701,0.21,7.63,1000,SU26230RMFS1
2021-10-08,102.341,0.42,7.59,1000,SU26230RMFS1
2021-10-11,101.989,1.05,7.64,1000,SU26230RMFS1
2021-10-12,101.686,1.27,7.7,1000,SU26230RMFS1
2021-10-13,102.2,1.48,7.58,1000,SU26230RMFS1
2021-10-14,102.371,1.69,7.56,1000,SU26230RMFS1
2021-10-15,102.185,1.9,7.6,1000,SU26230RMFS1
2021-10-18,101.562,2.53,7.66,1000,SU26230RMFS1
2021-10-19,101.798,2.74,7.66,1000,SU26230RMFS1
2021-10-20,101.448,2.95,7.67,1000,SU26230RMFS1
2021-10-21,100.997,3.16,7.76,1000,SU26230RMFS1
2021-10-22,99.86,3.37,7.84,1000,SU26230RMFS1
2021-10-25,98.636,4.01,7.98,1000,SU26230RMFS1
2021-10-26,98.5,4.22,8.0,1000,SU26230RMFS1
2021-10-27,98.573,4.43,8.01,1000,SU26230RMFS1
2021-10-28,97.5,4.64,8.12,1000,SU26230RMFS1
2021-10-29,97.399,4.85,8.14,1000,SU26230RMFS1
2021-11-01,96.188,5.48,8.27,1000,SU26230RMFS1
2021-11-02,96.45,5.7,8.26,1000,SU26230RMFS1
2021-11-03,96.671,5.91,8.23,1000,SU26230RMFS1
2021-11-05,96.674,6.33,8.24,1000,SU26230RMFS1
2021-11-08,97.462,6.96,8.13,1000,SU26230RMFS1
2021-11-09,98.488,7.17,8.02,1000,SU26230RMFS1
2021-11-10,98.253,7.38,7.94,1000,SU26230RMFS1
2021-11-11,98.548,7.59,7.99,1000,SU26230RMFS1
2021-11-12,97.985,7.8,8.11,1000,SU26230RMFS1
2021-11-15,97.098,8.44,8.17,1000,SU26230RMFS1
2021-11-16,96.512,8.65,8.21,1000,SU26230RMFS1
2021-11-17,97.004,8.86,8.16,1000,SU26230RMFS1
2021-11-18,96.205,9.07,8.22,1000,SU26230RMFS1
2021-11-19,96.12,9.28,8.26,1000,SU26230RMFS1
2021-11-22,94.81,9.91,8.47,1000,SU26230RMFS1
2021-11-23,94.2,10.12,8.38,1000,SU26230RMFS1
2021-11-24,94.898,10.34,8.38,1000,SU26230RMFS1
2021-11-25,96.0,10.55,8.31,1000,SU26230RMFS1
2021-11-26,95.868,10.76,8.33,1000,SU26230RMFS1
2021-11-29,96.302,11.39,8.27,1000,SU26230RMFS1
2021-11-30,96.057,11.6,8.27,1000,SU26230RMFS1
2021-12-01,95.7,11.81,8.39,1000,SU26230RMFS1
2021-12-02,95.5,12.02,8.33,1000,SU26230RMFS1
2021-12-03,95.3,12.23,8.36,1000,SU26230RMFS1
2021-12-06,94.51,12.87,8.45,1000,SU26230RMFS1
2021-12-07,94.145,13.08,8.45,1000,SU26230RMFS1
2021-12-08,94.4,13.29,8.48,1000,SU26230RMFS1
2021-12-09,94.85,13.5,8.43,1000,SU26230RMFS1
2021-12-10,94.848,13.71,8.47,1000,SU26230RMFS1
2021-12-13,94.542,14.34,8.54,1000,SU26230RMFS1
2021-12-14,94.229,14.55,8.56,1000,SU26230RMFS1
2021-12-15,94.16,14.77,8.46,1000,SU26230RMFS1
2021-12-16,94.872,14.98,8.46,1000,SU26230RMFS1
2021-12-17,95.399,15.19,8.38,1000,SU26230RMFS1
2021-12-20,95.501,15.82,8.37,1000,SU26230RMFS1
2021-12-21,95.03,16.03,8.42,1000,SU26230RMFS1
2021-12-22,95.1,16.24,8.4,1000,SU26230RMFS1
2021-12-23,94.849,16.45,8.42,1000,SU26230RMFS1
2021-12-24,95.002,16.66,8.41,1000,SU26230RMFS1
2021-12-27,94.941,17.3,8.42,1000,SU26230RMFS1
2021-12-28,94.945,17.51,8.42,1000,SU26230RMFS1
2021-12-29,94.9,17.72,8.43,1000,SU26230RMFS1
2021-12-30,95.196,17.93,8.38,1000,SU26230RMFS1
2022-01-03,95.52,18.77,8.36,1000,SU26230RMFS1
2022-01-04,95.562,18.98,8.37,1000,SU26230RMFS1
2022-01-05,95.498,19.2,8.4,1000,SU26230RMFS1
2022-01-06,94.805,19.41,8.44,1000,SU26230RMFS1
2022-01-07,94.841,19.62,8.44,1000,SU26230RMFS1
2022-01-10,94.365,20.25,8.51,1000,SU26230RMFS1
2022-01-11,93.506,20.46,8.6,1000,SU26230RMFS1
2022-01-12,93.127,20.67,8.65,1000,SU26230RMFS1
2022-01-13,90.798,20.88,8.93,1000,SU26230RMFS1
2022-01-14,89.294,21.09,9.11,1000,SU26230RMFS1
2022-01-17,87.9,21.73,9.31,1000,SU26230RMFS1
2022-01-18,88.12,21.94,9.27,1000,SU26230RMFS1
2022-01-19,89.399,22.15,9.08,1000,SU26230RMFS1
2022-01-20,88.989,22.36,9.21,1000,SU26230RMFS1
2022-01-21,88.4,22.57,9.23,1000,SU26230RMFS1
2022-01-24,85.948,23.2,9.58,1000,SU26230RMFS1
2022-01-25,85.34,23.41,9.57,1000,SU26230RMFS1
2022-01-26,85.621,23.62,9.64,1000,SU26230RMFS1
2022-01-27,87.351,23.84,9.38,1000,SU26230RMFS1
2022-01-28,87.194,24.05,9.37,1000,SU26230RMFS1
2022-01-31,87.837,24.68,9.34,1000,SU26230RMFS1
2022-02-01,87.89,24.89,9.3,1000,SU26230RMFS1
2022-02-02,88.403,25.1,9.25,1000,SU26230RMFS1
2022-02-03,88.05,25.31,9.29,1000,SU26230RMFS1
2022-02-04,88.103,25.52,9.26,1000,SU26230RMFS1
2022-02-07,87.973,26.16,9.31,1000,SU26230RMFS1
2022-02-08,87.861,26.37,9.3,1000,SU26230RMFS1
2022-02-09,87.95,26.58,9.28,1000,SU26230RMFS1
2022-02-10,87.542,26.79,9.37,1000,SU26230RMFS1
2022-02-11,85.497,27.0,9.73,1000,SU26230RMFS1
2022-02-14,83.92,27.63,9.87,1000,SU26230RMFS1
2022-02-15,85.395,27.84,9.68,1000,SU26230RMFS1
2022-02-16,85.958,28.05,9.55,1000,SU26230RMFS1
2022-02-17,85.34,28.27,9.69,1000,SU26230RMFS1
2022-02-18,85.011,28.48,9.76,1000,SU26230RMFS1
2022-02-21,80.445,29.11,10.44,1000,SU26230RMFS1
2022-02-22,78.4,29.32,10.65,1000,SU26230RMFS1
2022-02-23,78.896,29.53,10.65,1000,SU26230RMFS1
2022-02-24,69.694,29.74,12.81,1000,SU26230RMFS1
2022-02-25,70.701,29.95,11.99,1000,SU26230RMFS1
2022-02-28,70.286,30.59,11.99,1000,SU26230RMFS1
2022-03-01,70.286,30.8,11.99,1000,SU26230RMFS1
2022-03-02,70.286,31.01,12.0,1000,SU26230RMFS1
2022-03-03,70.286,31.22,12.0,1000,SU26230RMFS1
2022-03-04,70.286,31.43,12.0,1000,SU26230RMFS1
2022-03-09,70.286,32.48,12.0,1000,SU26230RMFS1
2022-03-10,70.286,32.69,12.0,1000,SU26230RMFS1
2022-03-11,70.286,32.91,12.0,1000,SU26230RMFS1
2022-03-14,70.286,33.54,12.0,1000,SU26230RMFS1
2022-03-15,70.286,33.75,12.0,1000,SU26230RMFS1
2022-03-16,70.286,33.96,12.0,1000,SU26230RMFS1
2022-03-17,70.286,34.17,12.0,1000,SU26230RMFS1
2022-03-18,70.286,34.38,12.0,1000,SU26230RMFS1
2022-03-21,62.5,35.02,13.77,1000,SU26230RMFS1
2022-03-22,65.661,35.23,13.06,1000,SU26230RMFS1
2022-03-23,63.9,35.44,13.45,1000,SU26230RMFS1
2022-03-24,64.629,35.65,13.29,1000,SU26230RMFS1
2022-03-25,64.768,35.86,13.26,1000,SU26230RMFS1
2022-03-28,64.541,36.49,13.31,1000,SU26230RMFS1
2022-03-29,68.09,36.7,12.56,1000,SU26230RMFS1
2022-03-30,72.449,36.91,11.73,1000,SU26230RMFS1
2022-03-31,73.548,37.12,11.53,1000,SU26230RMFS1
2022-04-01,73.0,37.34,11.63,1000,SU26230RMFS1
2022-04-04,71.599,37.97,11.89,1000,SU26230RMFS1
2022-04-05,71.59,38.18,11.89,1000,SU26230RMFS1
2022-04-06,70.415,0.0,12.11,1000,SU26230RMFS1
2022-04-07,72.349,0.21,11.75,1000,SU26230RMFS1
2022-04-08,77.75,0.42,10.82,1000,SU26230RMFS1
2022-04-11,78.515,1.05,10.7,1000,SU26230RMFS1
2022-04-12,78.412,1.27,10.72,1000,SU26230RMFS1
2022-04-13,79.894,1.48,10.48,1000,SU26230RMFS1
2022-04-14,79.001,1.69,10.62,1000,SU26230RMFS1
2022-04-15,78.945,1.9,10.63,1000,SU26230RMFS1
2022-04-18,79.999,2.53,10.47,1000,SU26230RMFS1
2022-04-19,82.11,2.74,10.14,1000,SU26230RMFS1
2022-04-20,83.05,2.95,10.0,1000,SU26230RMFS1
2022-04-21,84.26,3.16,9.83,1000,SU26230RMFS1
2022-04-22,83.448,3.37,9.95,1000,SU26230RMFS1
2022-04-25,82.533,4.01,10.09,1000,SU26230RMFS1
2022-04-26,82.514,4.22,10.08,1000,SU26230RMFS1
2022-04-27,83.18,4.43,9.99,1000,SU26230RMFS1
2022-04-28,83.199,4.64,9.98,1000,SU26230RMFS1
2022-04-29,83.0,4.85,10.01,1000,SU26230RMFS1
2022-05-04,82.305,5.91,10.12,1000,SU26230RMFS1
2022-05-05,82.141,6.12,10.16,1000,SU26230RMFS1
2022-05-06,82.109,6.33,10.15,1000,SU26230RMFS1
2022-05-11,81.788,7.38,10.19,1000,SU26230RMFS1
2022-05-12,81.704,7.59,10.19,1000,SU26230RMFS1
2022-05-13,81.833,7.8,10.19,1000,SU26230RMFS1
2022-05-16,81.898,8.44,10.18,1000,SU26230RMFS1
2022-05-17,81.403,8.65,10.25,1000,SU26230RMFS1
2022-05-18,81.65,8.86,10.22,1000,SU26230RMFS1
2022-05-19,82.384,9.07,10.11,1000,SU26230RMFS1
2022-05-20,82.647,9.28,10.07,1000,SU26230RMFS1
2022-05-23,82.683,9.91,10.05,1000,SU26230RMFS1
2022-05-24,82.987,10.12,10.02,1000,SU26230RMFS1
2022-05-25,86.948,10.34,9.46,1000,SU26230RMFS1
2022-05-26,87.999,10.55,9.26,1000,SU26230RMFS1
2022-05-27,87.52,10.76,9.38,1000,SU26230RMFS1
2022-05-30,86.617,11.39,9.5,1000,SU26230RMFS1
2022-05-31,87.242,11.6,9.42,1000,SU26230RMFS1
2022-06-01,88.847,11.81,9.2,1000,SU26230RMFS1
2022-06-02,89.4,12.02,9.13,1000,SU26230RMFS1
2022-06-03,89.774,12.23,9.08,1000,SU26230RMFS1
2022-06-06,90.186,12.87,9.02,1000,SU26230RMFS1
2022-06-07,90.249,13.08,9.02,1000,SU26230RMFS1
2022-06-08,90.0,13.29,9.05,1000,SU26230RMFS1
2022-06-09,90.25,13.5,9.02,1000,SU26230RMFS1
2022-06-10,89.58,13.71,9.1,1000,SU26230RMFS1
2022-06-14,89.04,14.55,9.18,1000,SU26230RMFS1
2022-06-15,89.459,14.77,9.12,1000,SU26230RMFS1
2022-06-16,90.442,14.98,8.99,1000,SU26230RMFS1
2022-06-17,90.7,15.19,8.96,1000,SU26230RMFS1
2022-06-20,90.8,15.82,8.95,1000,SU26230RMFS1
2022-06-21,91.049,16.03,8.91,1000,SU26230RMFS1
2022-06-22,91.09,16.24,8.91,1000,SU26230RMFS1
2022-06-23,91.55,16.45,8.85,1000,SU26230RMFS1
2022-06-24,91.998,16.66,8.79,1000,SU26230RMFS1
2022-06-27,92.467,17.3,8.75,1000,SU26230RMFS1
2022-06-28,92.456,17.51,8.74,1000,SU26230RMFS1
2022-06-29,92.445,17.72,8.73,1000,SU26230RMFS1
2022-06-30,91.61,17.93,8.84,1000,SU26230RMFS1
2022-07-01,91.22,18.14,8.89,1000,SU26230RMFS1
2022-07-04,90.514,18.77,8.98,1000,SU26230RMFS1
2022-07-05,90.2,18.98,9.02,1000,SU26230RMFS1
2022-07-06,90.44,19.2,8.99,1000,SU26230RMFS1
2022-07-07,90.222,19.41,9.02,1000,SU26230RMFS1
2022-07-08,90.297,19.62,9.01,1000,SU26230RMFS1
2022-07-11,89.998,20.25,9.05,1000,SU26230RMFS1
2022-07-12,89.847,20.46,9.07,1000,SU26230RMFS1
2022-07-13,89.449,20.67,9.12,1000,SU26230RMFS1
2022-07-14,89.572,20.88,9.11,1000,SU26230RMFS1
2022-07-15,89.85,21.09,9.07,1000,SU26230RMFS1
2022-07-18,89.65,21.73,9.1,1000,SU26230RMFS1
2022-07-19,89.584,21.94,9.12,1000,SU26230RMFS1
2022-07-20,89.86,22.15,9.07,1000,SU26230RMFS1
2022-07-21,90.7,22.36,8.96,1000,SU26230RMFS1
2022-07-22,92.0,22.57,8.8,1000,SU26230RMFS1
2022-07-25,91.73,23.2,8.83,1000,SU26230RMFS1
2022-07-26,91.48,23.41,8.86,1000,SU26230RMFS1
2022-07-27,91.626,23.62,8.84,1000,SU26230RMFS1
2022-07-28,91.5,23.84,8.85,1000,SU26230RMFS1
2022-07-29,91.627,24.05,8.84,1000,SU26230RMFS1
2022-08-01,91.67,24.68,8.84,1000,SU26230RMFS1
2022-08-02,91.64,24.89,8.83,1000,SU26230RMFS1
2022-08-03,91.439,25.1,8.87,1000,SU26230RMFS1
2022-08-04,91.699,25.31,8.84,1000,SU26230RMFS1
2022-08-05,91.27,25.52,8.89,1000,SU26230RMFS1
2022-08-08,91.513,26.16,8.86,1000,SU26230RMFS1
2022-08-09,91.399,26.37,8.87,1000,SU26230RMFS1
2022-08-10,91.1,26.58,8.91,1000,SU26230RMFS1
2022-08-11,90.5,26.79,8.99,1000,SU26230RMFS1
2022-08-12,90.45,27.0,9.0,1000,SU26230RMFS1
2022-08-15,90.386,27.63,9.01,1000,SU26230RMFS1
2022-08-16,90.655,27.84,8.97,1000,SU26230RMFS1
2022-08-17,90.822,28.05,8.95,1000,SU26230RMFS1
2022-08-18,90.66,28.27,8.97,1000,SU26230RMFS1
2022-08-19,90.8,28.48,8.95,1000,SU26230RMFS1
2022-08-22,90.398,29.11,9.0,1000,SU26230RMFS1
2022-08-23,90.192,29.32,9.03,1000,SU26230RMFS1
2022-08-24,90.1,29.53,9.04,1000,SU26230RMFS1
2022-08-25,90.698,29.74,8.97,1000,SU26230RMFS1
2022-08-26,90.75,29.95,8.96,1000,SU26230RMFS1
2022-08-29,90.244,30.59,9.03,1000,SU26230RMFS1
2022-08-30,90.404,30.8,9.01,1000,SU26230RMFS1
2022-08-31,89.9,31.01,9.07,1000,SU26230RMFS1
2022-09-01,90.106,31.22,9.04,1000,SU26230RMFS1
2022-09-02,90.2,31.43,9.03,1000,SU26230RMFS1
2022-09-05,90.402,32.06,9.01,1000,SU26230RMFS1
2022-09-06,90.65,32.27,8.97,1000,SU26230RMFS1
2022-09-07,90.499,32.48,8.99,1000,SU26230RMFS1
2022-09-08,90.099,32.69,9.05,1000,SU26230RMFS1
2022-09-09,90.2,32.91,9.03,1000,SU26230RMFS1
2022-09-12,90.243,33.54,8.99,1000,SU26230RMFS1
2022-09-13,89.95,33.75,9.04,1000,SU26230RMFS1
2022-09-14,90.148,33.96,9.03,1000,SU26230RMFS1
2022-09-15,89.999,34.17,9.01,1000,SU26230RMFS1
2022-09-16,89.326,34.38,9.15,1000,SU26230RMFS1
2022-09-19,87.642,35.02,9.36,1000,SU26230RMFS1
2022-09-20,84.162,35.23,9.85,1000,SU26230RMFS1
2022-09-21,84.705,35.44,9.71,1000,SU26230RMFS1
2022-09-22,82.971,35.65,10.04,1000,SU26230RMFS1
2022-09-23,82.234,35.86,10.15,1000,SU26230RMFS1
2022-09-26,80.35,36.49,10.44,1000,SU26230RMFS1
2022-09-27,80.701,36.7,10.38,1000,SU26230RMFS1
2022-09-28,79.734,36.91,10.53,1000,SU26230RMFS1
2022-09-29,78.905,37.12,10.72,1000,SU26230RMFS1
2022-09-30,78.04,37.34,10.75,1000,SU26230RMFS1
2022-10-03,79.798,37.97,10.47,1000,SU26230RMFS1
2022-10-04,80.986,38.18,10.28,1000,SU26230RMFS1
2022-10-05,81.35,0.0,10.28,1000,SU26230RMFS1
2022-10-06,81.7,0.21,10.17,1000,SU26230RMFS1
2022-10-07,80.833,0.42,10.49,1000,SU26230RMFS1
2022-10-10,80.658,1.05,10.42,1000,SU26230RMFS1
2022-10-11,82.151,1.27,10.15,1000,SU26230RMFS1
2022-10-12,81.9,1.48,10.16,1000,SU26230RMFS1
2022-10-13,82.246,1.69,10.15,1000,SU26230RMFS1
2022-10-14,82.428,1.9,10.12,1000,SU26230RMFS1
2022-10-17,82.85,2.53,10.03,1000,SU26230RMFS1
2022-10-18,82.897,2.74,10.06,1000,SU26230RMFS1
2022-10-19,82.993,2.95,10.04,1000,SU26230RMFS1
2022-10-20,82.81,3.16,10.01,1000,SU26230RMFS1
2022-10-21,83.142,3.37,9.97,1000,SU26230RMFS1
2022-10-24,83.551,4.01,9.96,1000,SU26230RMFS1
2022-10-25,83.4,4.22,9.95,1000,SU26230RMFS1
2022-10-26,83.59,4.43,9.93,1000,SU26230RMFS1
2022-10-27,83.5,4.64,9.93,1000,SU26230RMFS1
2022-10-28,83.471,4.85,9.96,1000,SU26230RMFS1
2022-10-31,83.199,5.48,10.0,1000,SU26230RMFS1
2022-11-01,83.361,5.7,9.97,1000,SU26230RMFS1
2022-11-02,82.023,5.91,10.15,1000,SU26230RMFS1
2022-11-03,82.029,6.12,10.16,1000,SU26230RMFS1
2022-11-07,81.749,6.96,10.21,1000,SU26230RMFS1
2022-11-08,80.99,7.17,10.35,1000,SU26230RMFS1
2022-11-09,81.17,7.38,10.3,1000,SU26230RMFS1
2022-11-10,81.703,7.59,10.23,1000,SU26230RMFS1
2022-11-11,81.84,7.8,10.2,1000,SU26230RMFS1
2022-11-14,81.879,8.44,10.2,1000,SU26230RMFS1
2022-11-15,82.164,8.65,10.24,1000,SU26230RMFS1
2022-11-16,82.985,8.86,10.0,1000,SU26230RMFS1
2022-11-17,82.917,9.07,10.06,1000,SU26230RMFS1
2022-11-18,82.993,9.28,10.05,1000,SU26230RMFS1
2022-11-21,82.398,9.91,10.11,1000,SU26230RMFS1
2022-11-22,82.0,10.12,10.16,1000,SU26230RMFS1
2022-11-23,82.5,10.34,10.1,1000,SU26230RMFS1
2022-11-24,82.556,10.55,10.08,1000,SU26230RMFS1
2022-11-25,82.8,10.76,10.07,1000,SU26230RMFS1
2022-11-28,82.837,11.39,10.1,1000,SU26230RMFS1
2022-11-29,82.879,11.6,10.07,1000,SU26230RMFS1
2022-11-30,82.8,11.81,10.09,1000,SU26230RMFS1
2022-12-01,82.439,12.02,10.13,1000,SU26230RMFS1
2022-12-02,82.242,12.23,10.15,1000,SU26230RMFS1
2022-12-05,82.096,12.87,10.18,1000,SU26230RMFS1
2022-12-06,82.15,13.08,10.19,1000,SU26230RMFS1
2022-12-07,82.259,13.29,10.16,1000,SU26230RMFS1
2022-12-08,82.349,13.5,10.13,1000,SU26230RMFS1
2022-12-09,82.407,13.71,10.1,1000,SU26230RMFS1
2022-12-12,82.278,14.34,10.13,1000,SU26230RMFS1
2022-12-13,82.25,14.55,10.14,1000,SU26230RMFS1
2022-12-14,82.259,14.77,10.16,1000,SU26230RMFS1
2022-12-15,82.249,14.98,10.14,1000,SU26230RMFS1
2022-12-16,82.23,15.19,10.14,1000,SU26230RMFS1
2022-12-19,81.424,15.82,10.27,1000,SU26230RMFS1
2022-12-20,81.14,16.03,10.3,1000,SU26230RMFS1
2022-12-21,81.08,16.24,10.31,1000,SU26230RMFS1
2022-12-22,81.45,16.45,10.26,1000,SU26230RMFS1
2022-12-23,81.545,16.66,10.22,1000,SU26230RMFS1
2022-12-26,81.65,17.3,10.24,1000,SU26230RMFS1
2022-12-27,81.746,17.51,10.25,1000,SU26230RMFS1
2022-12-28,81.868,17.72,10.23,1000,SU26230RMFS1
2022-12-29,81.799,17.93,10.23,1000,SU26230RMFS1
2022-12-30,82.12,18.14,10.17,1000,SU26230RMFS1
2023-01-03,82.599,18.98,10.11,1000,SU26230RMFS1
2023-01-04,82.6,19.2,10.11,1000,SU26230RMFS1
2023-01-05,82.696,19.41,10.1,1000,SU26230RMFS1
2023-01-06,82.665,19.62,10.11,1000,SU26230RMFS1
2023-01-09,82.178,20.25,10.16,1000,SU26230RMFS1
2023-01-10,81.897,20.46,10.2,1000,SU26230RMFS1
2023-01-11,82.013,20.67,10.2,1000,SU26230RMFS1
2023-01-12,82.0,20.88,10.19,1000,SU26230RMFS1
2023-01-13,81.993,21.09,10.21,1000,SU26230RMFS1
2023-01-16,81.986,21.73,10.19,1000,SU26230RMFS1
2023-01-17,81.749,21.94,10.25,1000,SU26230RMFS1
2023-01-18,81.433,22.15,10.27,1000,SU26230RMFS1
2023-01-19,81.535,22.36,10.23,1000,SU26230RMFS1
2023-01-20,81.33,22.57,10.29,1000,SU26230RMFS1
2023-01-23,81.08,23.2,10.33,1000,SU26230RMFS1
2023-01-24,81.119,23.41,10.34,1000,SU26230RMFS1
2023-01-25,81.0,23.62,10.35,1000,SU26230RMFS1
2023-01-26,81.073,23.84,10.32,1000,SU26230RMFS1
2023-01-27,81.05,24.05,10.32,1000,SU26230RMFS1
2023-01-30,81.0,24.68,10.32,1000,SU26230RMFS1
2023-01-31,80.7,24.89,10.41,1000,SU26230RMFS1
2023-02-01,80.698,25.1,10.43,1000,SU26230RMFS1
2023-02-02,80.499,25.31,10.45,1000,SU26230RMFS1
2023-02-03,80.195,25.52,10.49,1000,SU26230RMFS1
2023-02-06,80.15,26.16,10.49,1000,SU26230RMFS1
2023-02-07,80.13,26.37,10.48,1000,SU26230RMFS1
2023-02-08,80.13,26.58,10.49,1000,SU26230RMFS1
2023-02-09,79.989,26.79,10.5,1000,SU26230RMFS1
2023-02-10,79.97,27.0,10.51,1000,SU26230RMFS1
2023-02-13,79.68,27.63,10.56,1000,SU26230RMFS1
2023-02-14,79.525,27.84,10.61,1000,SU26230RMFS1
2023-02-15,79.1,28.05,10.64,1000,SU26230RMFS1
2023-02-16,79.0,28.27,10.69,1000,SU26230RMFS1
2023-02-17,78.899,28.48,10.69,1000,SU26230RMFS1
2023-02-20,78.79,29.11,10.72,1000,SU26230RMFS1
2023-02-21,78.949,29.32,10.68,1000,SU26230RMFS1
2023-02-22,78.796,29.53,10.69,1000,SU26230RMFS1
2023-02-24,79.0,29.95,10.7,1000,SU26230RMFS1
2023-02-27,78.907,30.59,10.67,1000,SU26230RMFS1
2023-02-28,78.0,30.8,10.77,1000,SU26230RMFS1
2023-03-01,78.78,31.01,10.71,1000,SU26230RMFS1
2023-03-02,78.65,31.22,10.71,1000,SU26230RMFS1
2023-03-03,79.048,31.43,10.66,1000,SU26230RMFS1
2023-03-06,79.322,32.06,10.63,1000,SU26230RMFS1
2023-03-07,79.6,32.27,10.58,1000,SU26230RMFS1
2023-03-09,79.54,32.69,10.58,1000,SU26230RMFS1
2023-03-10,79.88,32.91,10.55,1000,SU26230RMFS1
2023-03-13,79.766,33.54,10.55,1000,SU26230RMFS1
2023-03-14,79.549,33.75,10.59,1000,SU26230RMFS1
2023-03-15,79.207,33.96,10.65,1000,SU26230RMFS1
2023-03-16,79.285,34.17,10.63,1000,SU26230RMFS1
2023-03-17,79.02,34.38,10.68,1000,SU26230RMFS1
2023-03-20,78.975,35.02,10.67,1000,SU26230RMFS1
2023-03-21,79.395,35.23,10.62,1000,SU26230RMFS1
2023-03-22,79.432,35.44,10.6,1000,SU26230RMFS1
2023-03-23,79.586,35.65,10.58,1000,SU26230RMFS1
2023-03-24,79.768,35.86,10.58,1000,SU26230RMFS1
2023-03-27,79.68,36.49,10.59,1000,SU26230RMFS1
2023-03-28,79.017,36.7,10.68,1000,SU26230RMFS1
2023-03-29,79.296,36.91,10.64,1000,SU26230RMFS1
2023-03-30,79.199,37.12,10.64,1000,SU26230RMFS1
2023-03-31,79.02,37.34,10.68,1000,SU26230RMFS1
2023-04-03,78.9,37.97,10.7,1000,SU26230RMFS1
